order_item_id;order_id;customer_id;product_id;order_date;quantity;unit_price;sales_channel;payment_method;revenue
346;6538;843;1;2026-02-02 00:00:00;3;28,9;balcão;dinheiro;86,7
347;5448;1948;7;2026-05-20 00:00:00;3;18,9;balcão;desconhecido;56,7
348;5938;542;1;2026-04-16 00:00:00;1;28,9;delivery;pix;28,9
349;5828;652;4;2026-05-15 00:00:00;2;14,9;delivery;desconhecido;29,8
350;5658;1754;1;2026-03-29 00:00:00;1;28,9;delivery;pix;28,9
351;1104;189;6;2026-03-03 00:00:00;4;15,9;app;pix;63,6
352;5466;275;1;2026-03-10 00:00:00;1;28,9;delivery;cartão de crédito;28,9
353;3172;1048;6;2026-06-04 00:00:00;1;15,9;balcão;cartão de crédito;15,9
354;7963;1336;5;2026-06-26 00:00:00;4;16,9;delivery;pix;67,6
355;3024;1610;10;2026-04-02 00:00:00;1;12,9;delivery;pix;12,9
356;7845;813;8;2026-03-25 00:00:00;3;8;app;pix;24
357;2252;1842;9;2026-02-17 00:00:00;4;8;delivery;dinheiro;32
358;2952;34;1;2026-05-18 00:00:00;2;28,9;balcão;cartão de crédito;57,8
359;2046;445;5;2026-05-09 00:00:00;4;16,9;delivery;dinheiro;67,6
360;6246;317;5;2026-02-01 00:00:00;4;16,9;app;cartão de crédito;67,6
361;846;1785;2;2026-06-02 00:00:00;2;32,9;delivery;dinheiro;65,8
362;2457;226;8;2026-04-13 00:00:00;2;8;delivery;cartao de credito;16
363;1814;260;1;2026-06-29 00:00:00;1;28,9;delivery;dinheiro;28,9
364;1197;1538;2;2026-06-20 00:00:00;4;32,9;balcão;desconhecido;131,6
365;7909;435;8;2026-04-09 00:00:00;2;8;app;pix;16
366;6385;1994;1;2026-05-12 00:00:00;3;28,9;delivery;dinheiro;86,7
367;4520;1092;10;2026-03-09 00:00:00;4;12,9;balcão;pix;51,6
368;3207;1067;9;2026-06-19 00:00:00;2;8;delivery;pix;16
369;4174;1959;9;2026-06-26 00:00:00;1;8;app;pix;8
370;5571;878;9;2026-01-31 00:00:00;1;8;balcão;cartao de credito;8
371;4024;1967;6;2026-03-17 00:00:00;3;15,9;app;pix;47,7
372;4101;1894;5;2026-03-23 00:00:00;3;16,9;delivery;desconhecido;50,7
373;900;1647;5;2026-03-23 00:00:00;4;16,9;delivery;cartao de credito;67,6
374;2968;950;10;2026-04-17 00:00:00;4;12,9;app;dinheiro;51,6
375;1147;15;6;2026-01-15 00:00:00;2;15,9;delivery;cartão de crédito;31,8
376;4039;270;6;2026-06-17 00:00:00;2;15,9;app;pix;31,8
377;2688;567;4;2026-01-07 00:00:00;3;14,9;delivery;desconhecido;44,7
378;3319;300;5;2026-01-01 00:00:00;3;16,9;delivery;dinheiro;50,7
379;7093;868;4;2026-06-12 00:00:00;1;14,9;delivery;dinheiro;14,9
380;1868;1531;10;2026-02-10 00:00:00;1;12,9;delivery;pix;12,9
381;4518;1483;4;2026-01-21 00:00:00;1;14,9;delivery;pix;14,9
382;6469;180;3;2026-03-15 00:00:00;1;29,9;delivery;pix;29,9
383;5092;1650;3;2026-03-19 00:00:00;2;29,9;delivery;pix;59,8
384;2757;1534;9;2026-01-11 00:00:00;3;8;delivery;pix;24
385;6257;1987;9;2026-02-20 00:00:00;2;8;app;cartão de crédito;16
386;5945;1587;4;2026-01-10 00:00:00;1;14,9;app;cartao de credito;14,9
387;5888;1900;5;2026-06-25 00:00:00;2;16,9;delivery;pix;33,8
388;2965;1423;5;2026-04-26 00:00:00;1;16,9;delivery;pix;16,9
389;1059;1334;10;2026-04-17 00:00:00;3;12,9;app;cartao de credito;38,7
390;4066;848;8;2026-02-23 00:00:00;1;8;balcão;cartao de credito;8
391;6537;1531;1;2026-02-25 00:00:00;2;28,9;app;pix;57,8
392;1775;1525;9;2026-01-26 00:00:00;2;8;app;cartao de credito;16
393;2835;1729;3;2026-01-29 00:00:00;4;29,9;delivery;dinheiro;119,6
394;2492;1359;3;2026-02-07 00:00:00;4;29,9;app;dinheiro;119,6
395;1187;1190;10;2026-05-27 00:00:00;2;12,9;app;pix;25,8
396;6369;1488;4;2026-06-20 00:00:00;1;14,9;app;cartão de crédito;14,9
397;7452;1975;8;2026-01-23 00:00:00;3;8;balcão;pix;24
398;608;578;1;2026-04-18 00:00:00;3;28,9;delivery;pix;86,7
399;6186;1923;9;2026-05-20 00:00:00;1;8;balcão;dinheiro;8
400;7155;858;4;2026-02-06 00:00:00;2;14,9;balcão;dinheiro;29,8
401;5387;1607;3;2026-01-01 00:00:00;4;29,9;delivery;cartao de credito;119,6
402;7646;1657;1;2026-02-17 00:00:00;1;28,9;delivery;cartão de crédito;28,9
403;250;1065;10;2026-01-29 00:00:00;3;12,9;delivery;desconhecido;38,7
404;4745;981;4;2026-04-06 00:00:00;4;14,9;delivery;dinheiro;59,6
405;4516;1130;3;2026-01-07 00:00:00;1;29,9;app;pix;29,9
406;2065;1448;4;2026-01-07 00:00:00;3;14,9;app;cartao de credito;44,7
407;4526;776;5;2026-01-15 00:00:00;4;16,9;app;cartao de credito;67,6
408;865;818;2;2026-05-10 00:00:00;4;32,9;app;cartão de crédito;131,6
409;5831;1497;7;2026-02-21 00:00:00;1;18,9;delivery;dinheiro;18,9
410;7881;359;4;2026-03-21 00:00:00;1;14,9;balcão;desconhecido;14,9
411;7991;188;2;2026-01-26 00:00:00;1;32,9;balcão;dinheiro;32,9
412;234;72;2;2026-02-18 00:00:00;4;32,9;balcão;cartão de crédito;131,6
413;4286;812;3;2026-06-05 00:00:00;1;29,9;app;desconhecido;29,9
414;2858;1985;7;2026-02-25 00:00:00;2;18,9;balcão;pix;37,8
415;7779;958;6;2026-06-09 00:00:00;4;15,9;delivery;pix;63,6
416;7590;1843;2;2026-05-03 00:00:00;3;32,9;balcão;dinheiro;98,7
417;41;1156;8;2026-03-21 00:00:00;4;8;delivery;pix;32
418;6026;1111;7;2026-02-07 00:00:00;3;18,9;app;cartão de crédito;56,7
419;4618;735;7;2026-02-20 00:00:00;2;18,9;app;cartão de crédito;37,8
420;4497;435;7;2026-02-03 00:00:00;3;18,9;app;cartao de credito;56,7
421;7620;779;1;2026-02-04 00:00:00;1;28,9;app;cartão de crédito;28,9
422;1782;481;1;2026-06-13 00:00:00;3;28,9;balcão;pix;86,7
423;3452;682;9;2026-01-03 00:00:00;1;8;balcão;cartao de credito;8
424;7200;697;9;2026-06-27 00:00:00;4;8;delivery;pix;32
425;8000;1728;6;2026-01-31 00:00:00;4;15,9;app;pix;63,6
426;5215;1958;1;2026-06-03 00:00:00;4;28,9;app;dinheiro;115,6
427;6170;732;8;2026-05-13 00:00:00;1;8;app;pix;8
428;2238;978;10;2026-04-04 00:00:00;1;12,9;delivery;pix;12,9
429;7612;674;5;2026-01-05 00:00:00;3;16,9;delivery;pix;50,7
430;5521;1172;5;2026-03-05 00:00:00;3;16,9;delivery;cartao de credito;50,7
431;3634;498;7;2026-04-18 00:00:00;2;18,9;app;dinheiro;37,8
432;541;1479;3;2026-05-01 00:00:00;1;29,9;delivery;pix;29,9
433;1568;621;8;2026-06-10 00:00:00;2;8;app;dinheiro;16
434;2578;1918;9;2026-06-21 00:00:00;2;8;delivery;pix;16
435;6121;364;8;2026-04-21 00:00:00;1;8;delivery;pix;8
436;4880;1011;5;2026-03-28 00:00:00;2;16,9;balcão;pix;33,8
437;7564;1452;5;2026-01-16 00:00:00;3;16,9;app;dinheiro;50,7
438;1822;311;4;2026-01-21 00:00:00;1;14,9;app;desconhecido;14,9
439;77;1145;5;2026-01-29 00:00:00;4;16,9;balcão;cartao de credito;67,6
440;5065;1379;5;2026-05-21 00:00:00;3;16,9;app;cartão de crédito;50,7
441;2753;1595;8;2026-01-16 00:00:00;4;8;app;cartão de crédito;32
442;5614;565;4;2026-02-09 00:00:00;2;14,9;balcão;cartao de credito;29,8
443;5914;1729;2;2026-02-05 00:00:00;3;32,9;app;pix;98,7
444;5384;1083;7;2026-02-08 00:00:00;3;18,9;app;dinheiro;56,7
445;5169;1144;5;2026-06-27 00:00:00;1;16,9;delivery;cartao de credito;16,9
446;7736;38;8;2026-03-05 00:00:00;1;8;app;cartão de crédito;8
447;4306;972;9;2026-01-01 00:00:00;2;8;app;pix;16
448;4538;1041;8;2026-03-27 00:00:00;1;8;app;pix;8
449;6737;243;3;2026-03-23 00:00:00;4;29,9;balcão;cartao de credito;119,6
450;6411;1298;7;2026-01-15 00:00:00;1;18,9;balcão;dinheiro;18,9
451;2803;1172;10;2026-06-05 00:00:00;1;12,9;balcão;cartao de credito;12,9
452;4311;1308;5;2026-05-04 00:00:00;1;16,9;app;cartão de crédito;16,9
453;5344;965;5;2026-02-09 00:00:00;4;16,9;balcão;pix;67,6
454;3379;1926;9;2026-01-07 00:00:00;1;8;balcão;cartao de credito;8
455;1683;1203;10;2026-04-28 00:00:00;1;12,9;balcão;pix;12,9
456;7719;1331;2;2026-02-07 00:00:00;2;32,9;delivery;pix;65,8
457;4627;661;8;2026-06-26 00:00:00;2;8;balcão;dinheiro;16
458;686;855;3;2026-06-18 00:00:00;3;29,9;app;dinheiro;89,7
459;6964;43;5;2026-02-28 00:00:00;4;16,9;app;desconhecido;67,6
460;1348;914;10;2026-05-31 00:00:00;1;12,9;app;desconhecido;12,9
461;3791;1418;8;2026-02-24 00:00:00;3;8;balcão;pix;24
462;5082;580;5;2026-05-02 00:00:00;3;16,9;balcão;pix;50,7
463;7764;323;10;2026-04-12 00:00:00;1;12,9;delivery;cartão de crédito;12,9
464;3644;1721;4;2026-03-14 00:00:00;4;14,9;app;desconhecido;59,6
465;157;230;9;2026-04-22 00:00:00;1;8;balcão;cartao de credito;8
466;2979;949;3;2026-06-24 00:00:00;2;29,9;delivery;cartao de credito;59,8
467;7239;43;3;2026-03-14 00:00:00;4;29,9;delivery;pix;119,6
468;552;1516;3;2026-06-08 00:00:00;1;29,9;balcão;pix;29,9
469;2638;650;2;2026-01-01 00:00:00;3;32,9;balcão;desconhecido;98,7
470;2695;456;2;2026-04-11 00:00:00;3;32,9;balcão;pix;98,7
471;3855;637;4;2026-02-08 00:00:00;4;14,9;app;pix;59,6
472;5897;1643;2;2026-04-03 00:00:00;4;32,9;balcão;desconhecido;131,6
473;2806;1080;3;2026-03-21 00:00:00;4;29,9;balcão;pix;119,6
474;7635;594;3;2026-01-05 00:00:00;1;29,9;balcão;pix;29,9
475;1274;1703;6;2026-05-26 00:00:00;4;15,9;app;dinheiro;63,6
476;3896;1167;3;2026-05-05 00:00:00;4;29,9;app;cartão de crédito;119,6
477;5519;1691;10;2026-04-07 00:00:00;2;12,9;delivery;desconhecido;25,8
478;7038;888;2;2026-06-04 00:00:00;4;32,9;app;pix;131,6
479;526;1897;9;2026-05-27 00:00:00;3;8;delivery;cartão de crédito;24
480;3451;1268;7;2026-01-31 00:00:00;1;18,9;delivery;dinheiro;18,9
481;3788;1054;3;2026-04-04 00:00:00;2;29,9;app;cartao de credito;59,8
482;7999;1474;7;2026-02-15 00:00:00;4;18,9;delivery;pix;75,6
483;5554;400;7;2026-04-05 00:00:00;3;18,9;app;dinheiro;56,7
484;2541;1835;2;2026-01-06 00:00:00;3;32,9;app;pix;98,7
485;3196;800;4;2026-04-25 00:00:00;4;14,9;delivery;cartão de crédito;59,6
486;2803;315;7;2026-04-16 00:00:00;3;18,9;delivery;desconhecido;56,7
487;6477;1624;1;2026-05-24 00:00:00;2;28,9;app;desconhecido;57,8
488;1105;1791;9;2026-04-08 00:00:00;3;8;app;pix;24
489;5261;1026;5;2026-04-25 00:00:00;1;16,9;delivery;pix;16,9
490;4439;107;6;2026-03-25 00:00:00;3;15,9;balcão;dinheiro;47,7
491;3077;403;6;2026-01-09 00:00:00;2;15,9;app;pix;31,8
492;4495;1382;9;2026-04-19 00:00:00;4;8;delivery;dinheiro;32
493;1941;1834;7;2026-04-15 00:00:00;4;18,9;app;pix;75,6
494;4702;1615;1;2026-02-03 00:00:00;2;28,9;app;pix;57,8
495;306;1628;5;2026-01-28 00:00:00;2;16,9;balcão;cartão de crédito;33,8
496;522;764;6;2026-01-20 00:00:00;2;15,9;balcão;cartão de crédito;31,8
497;3477;1188;9;2026-05-08 00:00:00;2;8;delivery;pix;16
498;537;562;1;2026-02-09 00:00:00;3;28,9;delivery;pix;86,7
499;7637;180;7;2026-04-01 00:00:00;4;18,9;delivery;desconhecido;75,6
500;5374;1919;8;2026-05-08 00:00:00;3;8;app;cartão de crédito;24
501;3549;1782;7;2026-04-13 00:00:00;3;18,9;delivery;pix;56,7
502;1808;582;6;2026-01-29 00:00:00;2;15,9;app;dinheiro;31,8
503;5269;385;4;2026-03-03 00:00:00;1;14,9;delivery;cartao de credito;14,9
504;7836;1829;4;2026-03-13 00:00:00;3;14,9;app;cartao de credito;44,7
505;4015;187;4;2026-04-11 00:00:00;4;14,9;app;pix;59,6
506;1546;1415;5;2026-06-12 00:00:00;4;16,9;app;cartao de credito;67,6
507;2329;1225;8;2026-01-13 00:00:00;3;8;delivery;cartao de credito;24
508;7196;1584;6;2026-01-19 00:00:00;1;15,9;delivery;dinheiro;15,9
509;3737;843;2;2026-01-27 00:00:00;4;32,9;app;cartão de crédito;131,6
510;6700;1905;4;2026-06-30 00:00:00;1;14,9;delivery;desconhecido;14,9
511;4453;1374;5;2026-05-30 00:00:00;4;16,9;delivery;pix;67,6
512;740;1751;4;2026-02-01 00:00:00;4;14,9;app;dinheiro;59,6
513;7489;1213;2;2026-01-15 00:00:00;2;32,9;delivery;cartão de crédito;65,8
514;232;206;3;2026-02-04 00:00:00;4;29,9;delivery;dinheiro;119,6
515;4148;26;6;2026-05-16 00:00:00;4;15,9;balcão;cartão de crédito;63,6
516;6936;821;2;2026-02-12 00:00:00;1;32,9;app;pix;32,9
517;7575;1977;2;2026-01-22 00:00:00;3;32,9;delivery;desconhecido;98,7
518;4536;1858;8;2026-01-30 00:00:00;2;8;balcão;cartao de credito;16
519;3112;104;1;2026-03-07 00:00:00;4;28,9;delivery;pix;115,6
520;7690;1904;5;2026-02-13 00:00:00;2;16,9;balcão;pix;33,8
521;3555;1061;6;2026-01-27 00:00:00;2;15,9;balcão;cartão de crédito;31,8
522;7970;1031;5;2026-03-11 00:00:00;2;16,9;app;pix;33,8
523;1093;1220;5;2026-01-14 00:00:00;1;16,9;balcão;cartão de crédito;16,9
524;4572;579;7;2026-01-28 00:00:00;1;18,9;app;dinheiro;18,9
525;191;1733;2;2026-06-26 00:00:00;4;32,9;app;pix;131,6
526;2507;1115;4;2026-01-28 00:00:00;1;14,9;balcão;cartao de credito;14,9
527;6013;1768;7;2026-04-20 00:00:00;2;18,9;delivery;pix;37,8
528;2659;95;7;2026-01-06 00:00:00;3;18,9;balcão;desconhecido;56,7
529;6730;570;1;2026-02-02 00:00:00;2;28,9;app;desconhecido;57,8
530;5254;188;2;2026-03-20 00:00:00;3;32,9;app;cartão de crédito;98,7
531;3734;1926;7;2026-01-14 00:00:00;4;18,9;balcão;desconhecido;75,6
532;6140;1116;8;2026-05-20 00:00:00;3;8;delivery;pix;24
533;5270;1987;1;2026-03-30 00:00:00;4;28,9;delivery;cartao de credito;115,6
534;6125;159;1;2026-04-25 00:00:00;4;28,9;app;dinheiro;115,6
535;6238;94;2;2026-01-30 00:00:00;1;32,9;balcão;pix;32,9
536;7442;1963;8;2026-06-20 00:00:00;1;8;balcão;cartao de credito;8
537;686;1038;9;2026-04-06 00:00:00;4;8;app;desconhecido;32
538;5379;935;3;2026-02-06 00:00:00;3;29,9;app;cartao de credito;89,7
539;321;437;9;2026-04-22 00:00:00;1;8;delivery;pix;8
540;5138;1063;9;2026-05-21 00:00:00;2;8;app;dinheiro;16
541;7114;1266;3;2026-06-24 00:00:00;4;29,9;delivery;cartão de crédito;119,6
542;4303;1052;7;2026-04-21 00:00:00;1;18,9;delivery;pix;18,9
543;3300;925;10;2026-05-07 00:00:00;4;12,9;delivery;cartao de credito;51,6
544;1615;1618;2;2026-03-23 00:00:00;4;32,9;delivery;pix;131,6
545;6167;1073;5;2026-05-10 00:00:00;3;16,9;delivery;cartão de crédito;50,7
546;5745;1378;10;2026-05-05 00:00:00;1;12,9;delivery;cartao de credito;12,9
547;2260;833;1;2026-02-17 00:00:00;1;28,9;app;dinheiro;28,9
548;2749;150;10;2026-04-05 00:00:00;3;12,9;app;desconhecido;38,7
549;1481;1882;6;2026-04-29 00:00:00;3;15,9;balcão;pix;47,7
550;7531;1448;3;2026-01-07 00:00:00;3;29,9;balcão;desconhecido;89,7
551;7548;1722;10;2026-01-25 00:00:00;4;12,9;app;cartao de credito;51,6
552;5853;952;6;2026-04-17 00:00:00;4;15,9;delivery;desconhecido;63,6
553;7775;104;10;2026-03-04 00:00:00;2;12,9;delivery;cartão de crédito;25,8
554;7245;1315;6;2026-06-20 00:00:00;1;15,9;balcão;cartão de crédito;15,9
555;6596;1867;8;2026-04-17 00:00:00;3;8;delivery;pix;24
556;1189;350;4;2026-02-15 00:00:00;4;14,9;balcão;pix;59,6
557;6535;1375;1;2026-05-20 00:00:00;4;28,9;delivery;cartao de credito;115,6
558;4539;1741;6;2026-04-02 00:00:00;1;15,9;delivery;pix;15,9
559;5510;993;10;2026-01-21 00:00:00;2;12,9;app;pix;25,8
560;6248;776;7;2026-03-13 00:00:00;3;18,9;balcão;dinheiro;56,7
561;7301;1223;9;2026-06-21 00:00:00;3;8;delivery;dinheiro;24
562;5054;832;1;2026-04-24 00:00:00;4;28,9;app;pix;115,6
563;2759;1928;10;2026-03-19 00:00:00;1;12,9;delivery;pix;12,9
564;6700;26;2;2026-02-28 00:00:00;4;32,9;app;pix;131,6
565;4709;589;10;2026-02-24 00:00:00;1;12,9;balcão;cartao de credito;12,9
566;5805;371;7;2026-03-14 00:00:00;2;18,9;balcão;cartao de credito;37,8
567;2156;1532;9;2026-05-10 00:00:00;2;8;delivery;pix;16
568;390;475;3;2026-04-10 00:00:00;3;29,9;app;dinheiro;89,7
569;5775;1792;1;2026-02-09 00:00:00;3;28,9;delivery;cartão de crédito;86,7
570;7831;1117;4;2026-02-19 00:00:00;1;14,9;app;desconhecido;14,9
571;2582;410;4;2026-01-19 00:00:00;3;14,9;app;desconhecido;44,7
572;4629;1414;6;2026-05-26 00:00:00;4;15,9;delivery;cartão de crédito;63,6
573;5663;1490;3;2026-06-17 00:00:00;4;29,9;app;dinheiro;119,6
574;6022;675;8;2026-05-02 00:00:00;1;8;delivery;cartão de crédito;8
575;4301;1482;8;2026-04-13 00:00:00;2;8;app;cartao de credito;16
576;1442;526;7;2026-06-21 00:00:00;1;18,9;app;cartao de credito;18,9
577;7708;465;8;2026-01-07 00:00:00;4;8;app;cartao de credito;32
578;4650;1093;5;2026-04-23 00:00:00;1;16,9;delivery;pix;16,9
579;7272;556;3;2026-05-13 00:00:00;2;29,9;app;desconhecido;59,8
580;3614;1367;8;2026-06-10 00:00:00;3;8;delivery;pix;24
581;84;577;7;2026-01-01 00:00:00;1;18,9;balcão;desconhecido;18,9
582;4704;191;8;2026-06-09 00:00:00;3;8;balcão;dinheiro;24
583;7267;1505;6;2026-01-26 00:00:00;1;15,9;app;cartão de crédito;15,9
584;6691;580;2;2026-04-22 00:00:00;2;32,9;app;desconhecido;65,8
585;1046;1405;2;2026-01-29 00:00:00;1;32,9;delivery;cartao de credito;32,9
586;2826;709;6;2026-06-23 00:00:00;3;15,9;app;cartao de credito;47,7
587;7575;1270;7;2026-06-27 00:00:00;3;18,9;app;cartão de crédito;56,7
588;4284;1776;3;2026-04-05 00:00:00;4;29,9;delivery;cartao de credito;119,6
589;7486;1577;9;2026-04-04 00:00:00;4;8;app;pix;32
590;4514;180;10;2026-06-27 00:00:00;4;12,9;delivery;pix;51,6
591;1147;186;10;2026-06-15 00:00:00;4;12,9;delivery;cartão de crédito;51,6
592;2625;756;7;2026-05-10 00:00:00;2;18,9;delivery;desconhecido;37,8
593;127;1856;1;2026-04-15 00:00:00;4;28,9;app;dinheiro;115,6
594;7284;423;9;2026-03-30 00:00:00;3;8;app;desconhecido;24
595;175;970;8;2026-04-13 00:00:00;4;8;balcão;cartao de credito;32
596;5527;1838;10;2026-04-14 00:00:00;3;12,9;app;pix;38,7
597;6844;977;2;2026-04-30 00:00:00;2;32,9;app;cartão de crédito;65,8
598;3929;1835;1;2026-01-13 00:00:00;1;28,9;app;cartão de crédito;28,9
599;1822;1524;8;2026-06-15 00:00:00;1;8;balcão;desconhecido;8
600;2424;1523;4;2026-01-27 00:00:00;4;14,9;app;cartão de crédito;59,6
601;5532;1654;4;2026-03-13 00:00:00;2;14,9;balcão;desconhecido;29,8
602;205;1366;8;2026-05-31 00:00:00;2;8;delivery;cartao de credito;16
603;678;1093;10;2026-01-20 00:00:00;4;12,9;balcão;cartão de crédito;51,6
604;7413;1378;8;2026-01-22 00:00:00;4;8;app;desconhecido;32
605;3378;1570;1;2026-04-29 00:00:00;1;28,9;delivery;dinheiro;28,9
606;140;1740;8;2026-06-30 00:00:00;4;8;delivery;pix;32
607;5922;1292;10;2026-01-29 00:00:00;1;12,9;app;pix;12,9
608;4450;776;6;2026-02-12 00:00:00;2;15,9;delivery;desconhecido;31,8
609;6510;898;4;2026-01-30 00:00:00;4;14,9;app;pix;59,6
610;7271;454;3;2026-02-07 00:00:00;3;29,9;balcão;pix;89,7
611;3604;227;10;2026-02-21 00:00:00;4;12,9;delivery;pix;51,6
612;5171;167;4;2026-02-05 00:00:00;1;14,9;balcão;dinheiro;14,9
613;5368;1923;7;2026-05-10 00:00:00;1;18,9;delivery;cartão de crédito;18,9
614;6199;1364;10;2026-06-11 00:00:00;1;12,9;app;pix;12,9
615;3084;92;8;2026-02-05 00:00:00;3;8;balcão;dinheiro;24
616;1424;1004;7;2026-04-10 00:00:00;2;18,9;balcão;cartão de crédito;37,8
617;3442;1700;7;2026-06-10 00:00:00;2;18,9;delivery;cartão de crédito;37,8
618;7959;505;5;2026-03-24 00:00:00;4;16,9;balcão;cartão de crédito;67,6
619;3607;1073;3;2026-05-21 00:00:00;4;29,9;app;pix;119,6
620;7586;807;5;2026-04-16 00:00:00;4;16,9;balcão;cartão de crédito;67,6
621;5290;226;3;2026-06-04 00:00:00;4;29,9;app;cartão de crédito;119,6
622;3427;1060;4;2026-04-24 00:00:00;2;14,9;delivery;cartão de crédito;29,8
623;4421;71;8;2026-06-15 00:00:00;1;8;balcão;pix;8
624;5903;1141;6;2026-04-08 00:00:00;4;15,9;app;dinheiro;63,6
625;2979;916;7;2026-03-25 00:00:00;2;18,9;delivery;cartao de credito;37,8
626;169;137;8;2026-05-22 00:00:00;4;8;delivery;dinheiro;32
627;3665;1041;9;2026-04-20 00:00:00;1;8;balcão;pix;8
628;3556;747;7;2026-02-25 00:00:00;4;18,9;app;desconhecido;75,6
629;4208;732;9;2026-05-18 00:00:00;1;8;app;dinheiro;8
630;7795;1698;4;2026-05-26 00:00:00;4;14,9;app;dinheiro;59,6
631;1918;522;2;2026-06-18 00:00:00;2;32,9;balcão;cartão de crédito;65,8
632;1991;1073;10;2026-06-03 00:00:00;1;12,9;delivery;cartão de crédito;12,9
633;1459;842;5;2026-01-18 00:00:00;2;16,9;delivery;pix;33,8
634;2417;1490;6;2026-04-05 00:00:00;4;15,9;app;pix;63,6
635;5303;616;3;2026-03-02 00:00:00;4;29,9;delivery;pix;119,6
636;5478;987;1;2026-02-24 00:00:00;2;28,9;delivery;desconhecido;57,8
637;7131;1557;4;2026-05-23 00:00:00;4;14,9;delivery;desconhecido;59,6
638;1885;1071;6;2026-03-30 00:00:00;4;15,9;app;pix;63,6
639;3622;296;9;2026-03-15 00:00:00;2;8;delivery;pix;16
640;3342;1455;1;2026-04-14 00:00:00;4;28,9;balcão;cartao de credito;115,6
641;130;209;8;2026-03-24 00:00:00;4;8;balcão;cartão de crédito;32
642;1814;288;7;2026-01-19 00:00:00;3;18,9;app;desconhecido;56,7
643;1891;395;5;2026-01-14 00:00:00;4;16,9;delivery;pix;67,6
644;223;451;7;2026-05-18 00:00:00;3;18,9;app;cartao de credito;56,7
645;6354;349;7;2026-02-17 00:00:00;1;18,9;delivery;dinheiro;18,9
646;4885;286;7;2026-03-23 00:00:00;4;18,9;app;cartão de crédito;75,6
647;2181;844;1;2026-02-11 00:00:00;1;28,9;delivery;cartao de credito;28,9
648;6846;316;7;2026-03-30 00:00:00;2;18,9;delivery;pix;37,8
649;254;381;3;2026-06-29 00:00:00;4;29,9;app;cartao de credito;119,6
650;1389;538;7;2026-06-13 00:00:00;4;18,9;delivery;cartão de crédito;75,6
651;7542;1388;5;2026-02-05 00:00:00;1;16,9;app;pix;16,9
652;169;1055;5;2026-05-17 00:00:00;3;16,9;app;pix;50,7
653;5185;517;4;2026-02-14 00:00:00;4;14,9;delivery;cartao de credito;59,6
654;4008;1169;6;2026-06-30 00:00:00;4;15,9;balcão;desconhecido;63,6
655;4582;812;2;2026-03-11 00:00:00;1;32,9;app;pix;32,9
656;4796;1343;7;2026-02-26 00:00:00;1;18,9;app;dinheiro;18,9
657;772;1110;1;2026-01-12 00:00:00;3;28,9;delivery;cartao de credito;86,7
658;4062;1215;7;2026-06-10 00:00:00;2;18,9;balcão;cartão de crédito;37,8
659;7152;1187;10;2026-06-04 00:00:00;4;12,9;app;cartao de credito;51,6
660;1314;1235;5;2026-05-04 00:00:00;3;16,9;delivery;desconhecido;50,7
661;154;1159;7;2026-04-20 00:00:00;3;18,9;app;dinheiro;56,7
662;3536;1480;7;2026-06-07 00:00:00;2;18,9;delivery;desconhecido;37,8
663;4268;1106;3;2026-02-27 00:00:00;3;29,9;app;pix;89,7
664;6171;1386;7;2026-04-08 00:00:00;2;18,9;app;pix;37,8
665;6446;720;4;2026-06-15 00:00:00;1;14,9;app;dinheiro;14,9
666;5670;1206;7;2026-05-26 00:00:00;3;18,9;balcão;cartão de crédito;56,7
667;250;395;8;2026-04-24 00:00:00;3;8;delivery;cartão de crédito;24
668;2764;1502;2;2026-05-21 00:00:00;1;32,9;delivery;desconhecido;32,9
669;6709;568;1;2026-05-10 00:00:00;1;28,9;delivery;desconhecido;28,9
670;564;633;4;2026-04-30 00:00:00;4;14,9;delivery;pix;59,6
671;7485;767;1;2026-03-31 00:00:00;4;28,9;delivery;dinheiro;115,6
672;5052;1880;2;2026-02-24 00:00:00;3;32,9;app;cartao de credito;98,7
673;3552;698;10;2026-04-25 00:00:00;3;12,9;balcão;pix;38,7
674;2269;536;6;2026-02-14 00:00:00;3;15,9;delivery;dinheiro;47,7
675;4414;242;7;2026-06-03 00:00:00;3;18,9;app;cartão de crédito;56,7
676;7200;902;1;2026-05-14 00:00:00;3;28,9;balcão;desconhecido;86,7
677;878;694;5;2026-02-16 00:00:00;3;16,9;delivery;cartão de crédito;50,7
678;1766;1868;4;2026-04-05 00:00:00;4;14,9;app;pix;59,6
679;3436;53;1;2026-02-19 00:00:00;1;28,9;app;cartão de crédito;28,9
680;1771;1007;10;2026-04-28 00:00:00;1;12,9;delivery;pix;12,9
681;1817;848;8;2026-01-22 00:00:00;3;8;delivery;desconhecido;24
682;4460;391;4;2026-03-27 00:00:00;3;14,9;balcão;pix;44,7
683;1739;1229;7;2026-03-10 00:00:00;1;18,9;balcão;dinheiro;18,9
684;7966;1939;10;2026-05-25 00:00:00;4;12,9;app;cartão de crédito;51,6
685;5531;391;6;2026-04-09 00:00:00;3;15,9;delivery;desconhecido;47,7
686;4233;205;7;2026-01-19 00:00:00;3;18,9;app;pix;56,7
